CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
19891,35,1,3,47480,9,6,19,0,1,100.0
19892,64,0,1,44890,6,3,7,2,0,71.08
19893,19,1,4,115654,2,4,3,2,0,58.53
19894,66,1,3,65288,4,2,15,2,0,80.76
19895,25,0,1,32036,1,4,2,2,1,33.53
19896,39,1,0,82501,6,7,16,0,1,100.0
19897,39,0,3,98080,1,10,16,0,2,100.0
19898,43,1,4,104304,8,1,8,1,2,94.94
19899,43,0,0,97814,2,9,1,0,2,88.22
19900,26,1,3,118589,2,3,9,2,1,80.1
19901,38,0,1,52108,1,6,5,1,0,45.33
19902,48,1,2,107618,7,10,17,0,0,100.0
19903,69,0,0,36958,10,7,14,2,0,100.0
19904,60,1,1,102462,9,6,2,0,2,100.0
19905,23,1,0,40896,8,10,20,1,1,100.0
19906,31,1,3,109322,2,5,7,1,1,76.97
19907,50,0,4,119915,6,10,7,1,1,100.0
19908,24,0,4,96148,4,8,7,2,0,98.04
19909,41,1,0,119836,4,9,6,2,0,100.0
19910,26,1,2,70591,10,3,7,0,1,90.59
19911,28,0,3,114800,4,10,6,2,2,87.77
19912,40,0,1,118695,1,7,17,2,1,85.65
19913,65,0,3,71870,9,4,10,1,1,100.0
19914,68,0,2,106580,2,6,18,2,0,85.61
19915,19,0,1,34997,1,7,19,0,0,58.21
19916,32,0,2,59439,10,1,6,1,0,80.51
19917,52,1,3,106407,6,6,12,0,2,100.0
19918,53,1,3,100763,6,5,6,2,1,91.2
19919,69,1,0,63802,2,10,20,1,2,100.0
19920,45,0,2,94024,2,2,12,2,1,61.86
19921,56,0,4,66298,6,10,5,0,2,100.0
19922,61,1,2,95216,3,10,5,0,2,100.0
19923,21,1,2,118453,4,8,1,1,0,100.0
19924,27,0,1,80462,10,8,2,0,1,100.0
19925,23,1,1,68927,7,7,12,2,1,100.0
19926,47,1,0,31034,5,3,19,2,2,79.05
19927,63,0,4,92468,1,7,3,0,1,78.09
19928,52,1,3,98747,7,6,11,2,1,100.0
19929,66,1,4,58877,5,7,9,2,1,93.36
19930,60,0,4,38585,2,10,11,2,1,87.07
19931,27,0,4,75058,6,7,11,1,0,90.32
19932,49,0,0,30339,4,6,6,1,0,83.79
19933,59,0,0,116157,4,1,17,0,2,96.81
19934,59,1,4,44169,5,2,13,1,1,79.07
19935,20,1,3,115810,1,4,14,2,1,66.02
19936,43,0,3,57416,10,2,6,2,1,100.0
19937,32,0,3,96301,10,5,10,0,2,98.86
19938,34,0,0,91714,8,6,17,2,1,100.0
19939,44,1,1,69278,5,8,6,1,0,96.23
19940,35,1,3,117739,6,6,8,2,0,98.08
19941,68,1,1,72420,1,6,20,2,1,79.56
19942,36,0,4,89061,1,9,14,1,2,82.01
19943,29,0,3,36903,8,3,15,2,2,82.49
19944,41,1,4,114073,10,8,19,1,1,100.0
19945,22,1,4,80757,9,1,2,1,2,69.24
19946,41,0,2,48165,5,1,18,0,0,77.34
19947,44,0,4,62672,9,2,4,1,1,72.31
19948,65,0,4,58873,4,8,5,1,1,90.97
19949,47,0,0,110666,4,5,17,1,0,100.0
19950,32,0,4,98437,5,3,12,1,1,73.85
19951,64,0,3,76224,2,10,10,2,1,99.27
19952,55,0,0,76556,5,7,16,2,2,100.0
19953,61,0,2,69233,1,2,5,2,1,67.04
19954,51,1,2,72135,9,10,1,0,1,100.0
19955,44,1,4,75345,10,2,13,2,1,99.41
19956,37,1,1,110027,7,1,4,2,2,92.68
19957,58,0,2,53950,9,1,10,0,2,99.35
19958,49,1,2,97954,2,7,1,2,0,81.0
19959,21,1,2,52837,6,10,15,1,1,100.0
19960,22,1,3,116360,8,10,12,1,1,100.0
19961,25,0,1,54390,2,10,1,2,0,78.43
19962,39,0,4,64792,5,3,15,0,1,89.59
19963,59,0,4,92342,2,8,10,1,1,100.0
19964,24,1,0,67551,5,5,17,2,1,85.15
19965,39,1,3,59429,7,2,3,1,1,78.26
19966,63,0,1,106027,1,6,13,0,0,96.04
19967,47,1,0,74201,1,7,12,2,1,61.38
19968,54,1,1,89188,1,3,8,0,2,66.56
19969,33,0,2,37532,5,7,11,0,0,100.0
19970,32,0,1,56901,5,6,12,0,1,95.22
19971,22,0,0,68603,10,7,2,1,1,99.6
19972,20,0,3,88332,1,2,17,2,0,59.61
19973,40,0,3,117253,9,1,16,2,0,89.63
19974,27,0,2,73185,10,8,8,1,0,100.0
19975,22,0,4,45650,8,8,13,1,1,100.0
19976,40,0,0,85961,6,9,4,2,2,100.0
19977,32,0,4,47544,2,8,13,2,0,73.66
19978,35,0,2,95351,6,7,16,0,0,100.0
19979,42,0,1,68119,8,3,13,1,1,97.63
19980,25,0,1,89256,5,3,18,1,1,81.93
19981,48,1,2,60253,3,1,16,1,0,47.19
19982,38,0,3,71550,9,6,15,1,1,100.0
19983,19,1,0,55269,9,5,4,1,1,100.0
19984,39,1,2,110525,1,3,6,0,2,61.73
19985,25,1,2,67932,7,6,10,0,0,79.06
19986,40,0,0,48472,5,2,5,2,2,75.32
19987,49,0,3,65530,1,9,15,0,0,81.92
19988,25,0,3,92465,9,7,16,0,1,100.0
19989,21,0,0,67765,7,9,16,0,2,100.0
19990,47,1,4,41994,5,9,7,0,0,100.0
19991,36,1,1,110903,4,8,19,1,2,100.0
19992,40,0,0,105495,1,4,8,2,0,79.08
19993,35,0,3,101992,5,2,2,2,0,71.91
19994,46,0,4,113441,8,1,18,2,1,100.0
19995,40,0,2,35327,9,9,18,2,1,100.0
19996,50,1,2,108631,8,10,2,0,0,100.0
19997,69,0,2,111066,2,3,3,0,2,61.3
19998,64,1,1,34872,6,7,8,1,1,96.63
19999,35,0,3,90706,7,7,16,2,2,100.0
20000,61,0,4,93998,8,9,5,0,2,100.0
20001,50,0,3,69933,7,8,16,2,2,100.0
20002,24,0,1,81715,10,5,20,0,1,100.0
20003,68,0,1,37500,1,7,4,1,2,84.9
20004,45,0,0,92117,5,2,13,1,0,88.11
20005,18,1,3,112221,5,7,7,0,1,92.39
20006,56,1,2,104254,3,3,16,2,0,73.14
20007,51,0,0,71506,6,5,11,1,2,100.0
20008,56,1,3,63113,6,10,3,1,0,100.0
20009,36,0,0,54630,8,7,17,1,1,97.18
20010,48,1,0,98207,5,4,2,1,1,100.0
20011,30,0,4,108887,1,1,9,2,1,61.17
20012,41,1,0,31348,3,4,4,2,2,52.1
20013,22,0,1,51380,9,7,6,2,2,100.0
20014,40,1,2,87874,7,7,1,0,1,93.7
20015,36,1,4,71075,5,2,9,2,1,51.65
20016,18,0,0,35730,1,4,18,2,1,38.31
20017,50,0,4,41068,4,2,15,1,2,61.83
20018,67,0,2,100027,8,6,15,0,0,100.0
20019,50,0,2,52962,1,10,14,1,1,95.69
20020,49,0,4,55633,8,7,8,0,0,100.0
20021,45,1,3,36359,6,2,13,0,0,77.9
20022,54,0,2,107355,10,3,20,2,1,100.0
20023,58,0,1,65022,2,8,9,0,1,86.33
20024,29,1,1,110489,7,10,10,2,0,100.0
20025,26,1,0,53831,2,4,10,0,2,59.21
20026,67,1,3,39183,1,6,20,2,0,75.52
20027,28,0,3,115055,7,10,14,1,1,100.0
20028,50,0,0,103573,8,7,1,0,0,100.0
20029,36,1,2,57051,7,7,15,0,0,100.0
20030,59,1,4,115261,9,10,2,0,0,100.0
20031,51,0,3,37326,7,1,20,0,0,62.71
20032,24,1,3,33045,7,10,18,1,1,100.0
20033,48,0,2,104805,4,9,16,1,1,100.0
20034,69,1,4,66996,2,2,6,2,2,63.52
20035,19,1,1,70035,9,3,6,1,1,75.76
20036,36,0,3,98337,4,8,20,2,2,100.0
20037,55,1,2,62029,9,4,20,0,0,100.0
20038,49,1,3,105962,2,6,17,1,1,80.71
20039,27,0,1,81405,4,9,7,2,1,100.0
20040,58,0,0,66478,5,9,16,1,2,100.0
20041,25,1,2,37924,6,6,17,1,1,92.19
20042,43,0,4,37411,7,4,17,2,0,79.21
20043,47,0,0,62320,6,3,13,2,0,100.0
20044,28,0,4,96473,4,5,5,2,0,81.5
20045,58,1,1,95290,6,4,7,2,0,91.16
20046,37,1,4,47030,3,5,19,0,2,73.13
20047,37,1,3,110148,1,10,1,2,2,88.28
20048,26,1,1,36056,8,9,13,0,1,100.0
20049,25,1,0,88980,4,3,18,2,0,72.35
20050,32,1,3,50960,9,3,7,0,0,68.27
20051,51,1,3,82788,1,1,19,2,2,66.01
20052,41,0,1,107469,1,4,11,1,0,75.16
20053,50,0,4,61546,7,4,4,0,0,92.22
20054,58,1,4,110030,3,9,14,2,2,100.0
20055,58,1,0,64526,10,6,2,0,1,100.0
20056,62,0,1,114027,6,8,14,0,1,99.32
20057,57,1,0,76690,4,6,20,0,1,100.0
20058,44,1,2,63949,3,10,5,0,0,98.38
20059,38,1,1,87540,8,3,5,2,2,100.0
20060,22,0,2,93868,6,2,15,0,1,61.6
20061,52,0,0,76743,1,1,7,0,2,47.43
20062,38,0,2,100552,6,4,13,2,1,85.32
20063,21,1,2,113913,2,4,7,2,1,66.74
20064,66,0,3,62051,9,7,3,2,0,100.0
20065,65,0,3,83467,1,10,4,2,0,99.59
20066,33,1,0,110598,7,7,3,1,0,89.63
20067,48,1,0,85792,3,8,2,0,0,87.16
20068,43,1,4,58498,5,4,12,2,1,67.63
20069,69,1,2,78411,3,8,19,0,1,100.0
20070,52,0,4,44054,2,7,16,0,0,71.77
20071,23,0,4,40387,4,1,10,0,2,44.48
20072,50,1,1,92380,8,3,11,2,2,92.02
20073,38,1,4,118718,7,3,19,0,0,100.0
20074,33,1,4,88553,8,4,12,2,2,100.0
20075,64,1,2,59635,2,7,5,0,2,85.42
20076,56,1,4,81872,9,1,17,0,2,78.28
20077,51,0,2,110119,4,7,13,2,2,100.0
20078,59,1,2,32339,4,8,7,0,1,69.93
20079,32,0,4,55947,8,9,14,0,0,100.0
20080,23,1,2,76776,9,8,3,2,2,100.0
20081,19,0,0,45083,2,7,12,2,2,55.6
20082,41,1,0,103620,4,4,7,0,0,74.47
20083,66,1,2,75749,1,5,2,0,2,67.0
20084,45,0,0,64936,10,10,16,0,1,100.0
20085,18,0,1,117682,10,3,10,0,1,100.0
20086,18,0,3,85973,5,1,8,2,2,40.28
20087,45,0,0,107999,4,2,16,0,2,75.49
20088,53,0,4,109724,1,2,6,1,1,75.69
20089,37,0,0,32742,9,8,19,1,0,100.0
20090,65,0,1,53354,8,6,6,0,2,100.0
20091,25,0,1,58600,1,7,11,2,0,57.82
20092,18,1,1,65019,3,9,14,1,0,76.94
20093,43,1,0,112044,5,3,2,1,2,89.52
20094,68,1,3,48876,7,4,3,2,1,100.0
20095,60,0,4,50405,5,8,11,0,2,97.03
20096,66,0,3,102505,8,8,1,1,0,100.0
20097,42,1,0,41386,2,6,14,0,0,67.3
20098,27,0,3,88461,7,9,18,0,2,100.0
20099,29,1,2,111174,5,4,7,0,2,78.4
20100,58,0,4,38958,9,10,9,0,1,100.0
20101,24,0,2,106065,8,3,12,2,1,100.0
20102,29,0,2,41940,8,10,7,1,2,92.8
20103,64,0,3,79749,1,6,13,1,0,84.53
20104,57,1,2,93102,1,7,16,1,2,95.12
20105,34,1,4,89438,4,1,19,2,1,73.57
20106,22,1,2,94002,3,4,4,2,2,45.42
20107,31,0,0,43139,4,1,13,0,0,53.93
20108,51,1,4,103517,6,10,13,2,1,100.0
20109,65,1,0,89937,2,6,5,0,1,75.25
20110,34,1,0,56989,4,10,1,0,0,94.6
20111,52,1,1,36433,4,4,11,2,0,60.89
20112,18,1,1,91652,7,8,4,1,2,82.45
20113,67,1,0,40913,2,10,11,1,2,84.56
20114,67,0,2,37981,7,10,18,0,0,100.0
20115,53,0,0,56824,10,2,8,0,2,100.0
20116,32,0,0,99905,8,7,15,1,1,100.0
20117,36,0,1,46751,2,4,8,2,2,57.47
20118,68,1,3,48553,8,4,15,0,1,100.0
20119,59,1,3,60744,10,10,14,2,0,100.0
20120,22,0,3,88669,5,6,8,2,2,81.48
20121,36,1,0,59011,4,2,8,2,0,56.98
20122,60,1,0,37738,5,6,17,0,2,62.83
20123,56,1,2,32496,10,3,1,1,2,95.5
20124,22,0,1,63751,2,1,10,2,1,25.89
20125,69,1,0,76167,6,1,19,1,1,88.62
20126,29,0,4,93053,5,7,9,2,1,88.21
20127,36,0,4,85305,5,6,12,0,1,100.0
20128,64,1,1,71652,8,9,13,2,0,100.0
20129,29,0,4,113677,5,6,17,2,2,82.95
20130,53,0,4,117615,5,2,7,1,2,84.76
20131,29,0,1,63952,9,10,4,1,2,100.0
20132,35,0,0,52225,7,6,18,2,2,96.94
20133,66,0,0,88717,9,3,18,2,1,100.0
20134,68,1,2,71683,8,3,18,1,1,97.01
20135,65,1,0,80157,5,1,20,0,2,58.7
20136,60,0,4,67026,9,1,10,2,0,63.91
20137,51,0,4,79915,6,10,12,2,0,100.0
20138,65,0,2,55160,9,10,3,1,0,100.0
20139,50,0,1,88334,4,2,8,1,0,70.61
20140,66,0,4,54951,7,1,10,0,0,63.32
20141,35,0,0,91350,9,1,7,0,1,91.14
20142,46,0,0,49213,2,3,11,2,2,47.86
20143,62,1,0,45415,1,9,17,0,1,92.26
20144,22,0,4,46547,6,6,6,1,0,80.4
20145,42,1,3,62710,4,1,10,1,2,74.8
20146,41,1,4,97167,1,1,1,2,1,42.82
20147,46,0,4,116682,10,4,17,0,2,100.0
20148,55,1,3,99363,7,6,1,1,0,100.0
20149,50,0,3,62719,2,4,12,1,1,75.25
20150,27,1,0,70315,4,3,9,1,2,64.82
20151,54,1,0,66884,6,7,17,2,1,100.0
20152,50,0,0,80759,6,6,12,1,1,94.47
20153,40,1,4,52403,7,10,10,2,1,100.0
20154,28,1,1,56334,8,1,16,0,1,67.97
20155,41,1,2,63084,3,6,3,2,2,82.48
20156,41,1,1,64659,1,8,15,2,2,81.46
20157,24,0,3,38848,6,9,3,2,1,83.04
20158,67,1,4,97461,6,7,4,1,1,100.0
20159,38,0,4,106970,10,7,19,1,1,100.0
20160,37,0,2,53617,7,9,9,0,2,100.0
20161,27,0,1,82794,2,4,5,1,1,76.77
20162,42,0,3,83846,6,9,20,2,0,100.0
20163,64,1,2,83286,3,8,2,2,2,86.85
20164,53,1,4,95121,7,9,6,1,2,100.0
20165,65,1,2,70540,5,7,14,2,0,100.0
20166,64,1,0,109860,9,10,12,2,0,100.0
20167,32,0,1,42448,8,6,14,0,2,85.3
20168,61,0,3,55137,5,1,6,0,2,55.29
20169,57,1,0,109705,3,8,5,0,1,100.0
20170,57,0,1,112064,10,9,10,1,0,100.0
20171,67,0,0,119253,1,10,8,2,2,100.0
20172,23,0,2,35884,10,2,8,1,2,97.93
20173,54,0,3,85480,1,8,4,0,1,74.42
20174,19,0,2,112391,4,10,4,0,1,99.1
20175,29,0,2,77510,3,1,17,0,0,61.36
20176,21,0,1,114530,7,8,10,1,1,100.0
20177,40,0,3,31097,9,2,11,1,1,77.44
20178,30,0,3,41495,8,6,15,2,2,100.0
20179,34,1,2,80084,10,3,16,1,1,100.0
20180,48,1,3,54982,7,4,7,2,2,84.74
20181,33,0,4,54931,8,4,11,1,2,76.56
20182,58,1,3,78735,8,5,4,2,1,98.53
20183,43,0,2,102814,2,1,16,0,2,64.14
20184,45,0,4,59348,4,3,1,2,1,70.04
20185,18,1,4,104126,6,6,8,2,1,91.12
20186,64,1,1,68228,2,9,3,0,2,84.62
20187,29,0,2,34395,9,8,16,2,2,100.0
20188,54,0,3,35125,10,6,7,1,1,100.0
20189,67,1,4,98630,2,3,1,1,0,72.77
20190,37,0,2,91350,6,1,5,2,0,68.43
20191,19,1,1,54440,1,6,15,0,1,74.99
20192,53,0,0,37550,2,4,10,1,2,64.31
20193,32,0,0,103900,8,7,8,0,1,100.0
20194,55,1,3,112962,6,2,6,0,0,83.37
20195,39,0,0,57709,2,8,4,0,2,78.44
20196,61,1,4,31822,8,8,12,0,0,100.0
20197,67,0,4,118414,1,3,10,1,0,71.51
20198,49,1,2,57967,5,6,14,1,2,88.4
20199,37,0,3,38210,10,10,14,2,1,100.0
20200,53,1,2,92670,2,9,17,0,2,99.03
20201,50,1,2,71978,5,1,10,1,1,65.35
20202,32,1,3,87941,6,3,20,2,0,67.58
20203,67,1,2,76576,10,7,9,1,0,100.0
20204,63,1,0,84445,6,4,4,1,2,99.18
20205,20,1,1,47412,6,9,11,2,2,100.0
20206,46,0,2,82757,10,5,19,1,2,100.0
20207,64,1,4,45734,10,3,2,2,0,91.67
20208,44,0,4,84816,1,5,20,2,1,71.27
20209,22,0,0,91106,1,1,16,1,1,42.79
20210,48,1,2,117821,10,4,20,0,1,100.0
20211,39,0,2,89560,5,9,4,0,1,100.0
20212,52,0,3,111105,2,5,2,2,0,69.38
20213,24,1,2,41234,9,3,5,0,2,54.78
20214,23,1,2,114437,9,6,10,0,2,100.0
20215,43,1,4,76395,2,10,18,0,1,100.0
20216,18,1,3,72527,5,5,1,1,2,87.39
20217,36,0,2,98242,2,6,12,2,0,81.84
20218,24,1,0,108828,8,2,4,0,2,85.67
20219,53,1,2,75024,1,6,19,1,2,100.0
20220,29,1,3,105012,4,8,17,1,2,100.0
20221,37,0,0,98138,1,6,20,1,2,80.44
20222,40,0,0,60138,7,10,16,2,1,100.0
20223,42,1,0,31418,7,5,6,2,1,87.26
20224,47,1,4,80383,2,7,7,1,2,83.2
20225,46,1,4,101156,8,6,13,1,2,100.0
20226,48,0,0,88608,7,3,3,1,1,98.17
20227,35,0,4,65294,8,10,7,2,0,100.0
20228,58,0,0,66177,3,4,19,0,2,80.83
20229,36,0,0,111115,8,9,3,2,1,100.0
20230,21,1,1,118361,3,5,13,1,2,91.33
20231,18,0,4,60083,1,1,15,1,1,41.03
20232,58,1,1,42403,4,8,15,0,1,100.0
20233,32,1,0,102080,2,5,18,0,1,77.08
20234,25,1,0,63217,5,1,18,2,1,53.91
20235,32,1,1,61005,10,3,12,0,1,87.65
20236,32,0,3,95265,5,6,20,1,0,81.74
20237,67,1,0,94202,9,7,11,1,2,100.0
20238,56,0,4,47568,8,1,5,2,1,72.92
20239,39,0,2,96100,3,4,13,0,1,80.46
20240,35,0,2,112735,1,6,9,0,0,100.0
20241,33,1,2,93636,10,4,10,2,0,100.0
20242,19,1,1,38996,10,8,9,0,2,100.0
20243,53,1,0,115851,6,5,19,2,0,100.0
20244,37,1,3,89205,1,6,9,1,2,68.13
20245,33,1,4,43866,8,3,2,2,1,78.78
20246,20,0,2,114953,5,4,13,0,2,96.9
20247,47,1,2,117302,9,6,11,0,2,100.0
20248,19,0,4,102520,3,2,13,1,1,61.7
20249,52,0,2,34069,8,6,8,2,2,92.31
20250,43,0,1,90230,8,7,8,2,2,100.0
20251,22,0,0,46056,1,8,12,2,2,68.64
20252,19,1,0,101529,10,4,20,2,2,97.22
20253,68,1,3,31402,2,8,15,2,0,91.58
20254,37,1,1,40779,2,10,13,2,1,73.88
20255,51,0,3,85524,7,6,12,0,0,100.0
20256,51,0,2,102961,5,4,16,1,2,100.0
20257,37,0,0,42729,6,3,16,1,0,87.06
20258,67,0,3,110598,4,4,7,2,1,95.27
20259,42,0,3,81369,4,3,18,1,0,74.87
20260,37,0,1,45301,6,7,4,1,1,86.29
20261,42,1,2,83694,3,5,12,0,0,91.56
20262,31,0,4,55463,6,2,16,1,1,69.58
20263,64,1,1,94206,7,6,2,1,1,100.0
20264,61,1,1,64906,7,8,5,0,0,100.0
20265,60,1,2,74690,9,5,10,2,2,100.0
20266,60,0,4,105009,5,6,11,1,1,91.34
20267,56,1,1,55735,9,6,18,2,1,100.0
20268,29,1,3,59093,3,2,15,0,1,59.47
20269,65,0,3,119493,3,3,2,1,1,81.2
20270,22,1,3,90724,6,1,18,1,2,58.18
20271,19,1,3,102506,4,7,6,1,2,96.75
20272,33,0,4,57284,2,10,16,0,1,100.0
20273,47,0,2,30614,7,9,19,0,2,100.0
20274,64,0,2,39717,4,6,5,1,2,83.38
20275,60,1,4,53570,9,5,13,1,1,100.0
20276,55,1,2,94141,4,10,11,2,0,100.0
20277,62,0,3,66735,10,1,2,2,0,87.49
20278,68,1,4,49187,4,2,9,0,0,65.1
20279,59,0,3,92449,1,7,6,2,2,88.22
20280,41,0,2,101047,5,5,14,2,0,100.0
20281,68,0,1,49973,8,6,1,2,0,94.55
20282,47,1,4,92111,9,3,4,1,1,87.7
20283,54,1,0,44166,2,9,11,1,2,65.04
20284,56,1,0,101492,1,2,16,2,2,67.0
20285,28,0,3,64611,9,4,8,1,1,82.58
20286,31,0,2,49001,3,2,17,1,2,66.71
20287,40,1,3,38259,3,1,9,2,2,60.33
20288,33,1,0,48236,8,8,7,2,1,96.75
20289,67,1,4,114161,8,10,12,0,1,100.0
20290,38,0,3,58221,9,6,12,2,2,100.0
20291,21,0,2,93431,4,2,10,1,2,80.55
20292,50,1,0,112822,10,1,2,1,1,83.34
20293,64,1,4,56163,9,4,16,0,1,100.0
20294,31,1,3,34658,3,10,12,2,0,93.51
20295,36,1,4,31488,3,6,7,2,2,73.68
20296,22,0,1,100370,9,2,6,0,1,84.88
20297,53,1,0,60154,1,5,10,0,2,90.78
20298,48,1,3,112047,1,3,3,2,1,65.65
20299,62,0,4,107017,10,9,16,1,1,100.0
20300,35,0,3,70299,4,4,3,1,2,65.11
20301,61,1,2,92760,2,5,12,0,0,86.0
20302,48,0,2,105149,5,3,3,1,1,73.92
20303,47,1,3,65977,6,10,12,0,0,100.0
20304,38,1,0,65940,2,5,7,2,2,57.09
20305,64,1,3,56830,1,5,2,0,2,49.67
20306,47,0,3,63905,3,5,5,2,1,91.36
20307,58,1,3,108127,6,7,15,1,2,100.0
20308,21,1,3,103076,1,4,1,0,1,54.71
20309,22,0,0,97195,4,5,9,1,1,68.93
20310,58,0,1,69570,8,4,13,2,2,100.0
20311,62,0,1,90635,9,5,20,0,0,100.0
20312,27,1,4,117386,9,4,9,1,0,100.0
20313,44,1,0,49369,7,3,7,2,1,62.29
20314,33,1,0,95186,7,4,14,2,0,100.0
20315,47,1,0,112863,4,6,5,0,1,91.59
20316,30,1,2,83712,7,3,19,0,0,83.76
20317,53,0,0,103987,2,2,8,0,1,47.89
20318,38,0,2,68024,8,9,13,1,1,100.0
20319,62,1,1,92180,2,4,17,2,1,83.14
20320,57,1,1,39571,4,9,15,0,0,100.0
20321,62,1,2,50803,1,3,3,2,1,64.84
20322,32,1,3,54054,1,5,16,0,1,49.77
20323,37,1,1,78299,7,1,10,0,0,73.61
20324,37,1,3,57006,10,4,8,0,2,92.47
20325,62,1,4,36477,9,1,19,2,1,76.95
20326,22,1,2,94840,1,1,2,1,1,25.95
20327,49,0,4,42410,5,6,10,1,2,80.6
20328,23,0,2,85370,1,9,5,0,1,82.41
20329,47,1,4,36271,7,4,16,2,1,100.0
20330,43,1,4,104022,6,8,11,1,2,100.0
20331,54,1,0,78956,2,10,9,0,0,86.43
20332,30,0,1,106298,8,10,18,0,0,100.0
20333,46,0,2,99490,5,7,13,0,2,100.0
20334,22,1,1,57153,6,5,6,0,1,68.39
20335,42,1,0,30057,4,7,3,1,0,69.31
20336,30,1,1,67014,3,9,5,1,2,94.3
20337,41,1,2,81672,8,9,6,2,0,100.0
20338,48,1,0,61982,7,1,5,1,1,57.77
20339,37,0,3,115330,7,1,8,1,0,66.81
20340,25,1,0,33514,2,2,20,0,0,55.33
20341,26,1,2,83274,3,4,9,1,2,56.66
20342,38,0,4,111595,1,9,5,2,0,75.65
20343,68,1,1,112383,5,8,12,1,2,100.0
20344,37,0,4,95222,7,10,2,1,1,100.0
20345,32,0,3,70041,3,1,3,0,0,27.05
20346,43,0,4,102118,9,7,19,0,2,100.0
20347,59,1,1,109538,8,9,18,2,0,100.0
20348,28,0,4,36218,3,5,5,1,1,71.08
20349,54,0,0,112299,8,1,18,1,0,95.0
20350,58,0,2,34037,1,10,3,1,2,60.36
20351,28,1,4,54763,4,1,5,0,1,37.56
20352,44,0,2,74052,9,2,8,0,1,72.35
20353,47,0,2,33239,5,1,3,1,1,47.59
20354,36,1,2,98923,6,7,19,1,1,100.0
20355,51,1,0,73615,7,5,11,0,0,98.56
20356,55,0,2,102779,5,6,17,2,2,100.0
20357,40,0,4,104405,10,3,11,0,1,95.86
20358,18,0,2,118842,8,4,20,2,0,100.0
20359,20,1,0,34321,8,8,20,0,1,98.36
20360,20,1,2,44945,7,6,12,1,2,86.2
20361,45,1,4,93742,10,3,19,1,2,100.0
20362,31,1,0,104239,10,6,19,2,2,100.0
20363,69,1,3,75241,9,8,7,0,0,100.0
20364,47,0,3,88790,3,9,1,0,2,93.67
20365,22,0,4,41371,7,1,12,1,1,68.68
20366,66,1,1,69442,6,10,6,1,2,100.0
20367,32,0,2,74465,1,5,13,0,0,53.03
20368,55,1,1,108467,6,6,2,2,0,100.0
20369,31,0,0,47102,1,2,10,1,0,42.09
20370,31,0,2,61780,8,5,5,1,0,91.47
20371,66,1,1,48159,6,9,7,0,1,100.0
20372,25,1,4,69344,6,6,1,0,2,84.92
20373,25,0,0,60271,7,6,5,0,0,76.73
20374,36,0,2,47640,10,1,8,0,0,78.06
20375,49,0,3,77693,10,4,8,0,2,99.1
20376,48,0,2,76190,5,3,12,0,2,69.91
20377,46,1,0,45063,3,3,3,0,2,55.89
20378,58,0,3,89704,2,10,4,1,2,99.69
20379,28,1,4,52842,8,3,8,2,1,68.75
20380,62,0,2,102578,6,4,2,0,0,100.0
20381,30,1,1,119336,2,5,9,0,2,71.27
20382,44,1,1,32248,5,8,2,2,2,87.34
20383,36,1,4,101218,7,10,9,0,0,100.0
20384,43,0,0,44775,3,6,9,0,0,68.58
20385,68,0,4,86342,10,7,5,2,0,100.0
20386,54,1,0,91617,8,3,20,2,0,100.0
20387,65,0,3,108137,10,9,12,0,0,100.0
20388,26,1,0,117064,6,7,13,2,2,100.0
20389,45,1,3,88961,2,9,2,1,0,88.67
20390,49,1,2,83533,7,9,11,1,2,100.0
20391,69,1,2,100472,5,9,13,2,1,100.0
20392,20,1,4,80819,7,4,4,1,1,89.27
20393,68,0,4,67002,7,8,20,1,1,100.0
20394,49,1,2,59148,3,10,2,0,2,78.97
20395,22,0,1,39694,2,5,17,2,0,62.77
20396,25,0,3,116394,4,1,6,1,1,60.49
20397,31,0,2,47172,8,6,7,2,2,93.0
20398,20,1,1,96947,3,6,3,1,1,83.55
20399,41,0,0,118178,10,5,11,2,2,100.0
20400,30,0,2,54131,2,7,9,1,1,99.21
20401,60,0,1,118291,3,4,4,1,1,100.0
20402,46,0,2,104294,1,10,8,0,1,90.85
20403,25,1,0,102152,6,1,10,1,2,86.49
20404,68,0,0,93993,5,5,17,1,0,100.0
20405,59,0,3,107565,10,2,6,0,2,100.0
20406,48,1,0,62149,4,6,6,0,2,96.69
20407,43,0,0,42277,7,4,5,1,1,68.93
20408,35,0,3,36061,3,2,3,2,1,51.2
20409,35,0,2,90430,10,2,2,2,2,88.86
20410,24,0,2,108347,6,2,10,2,0,88.83
20411,65,0,3,57149,2,1,2,2,2,55.32
20412,55,1,2,86467,2,5,20,0,1,83.25
20413,65,0,2,42069,6,4,4,1,2,65.46
20414,33,0,1,105894,3,5,16,1,0,99.0
20415,50,1,3,47303,3,6,9,2,0,69.1
20416,68,0,3,69105,7,5,10,1,0,100.0
20417,20,0,4,87462,1,2,4,0,0,43.75
20418,55,0,1,50427,6,8,13,2,1,100.0
20419,21,1,2,95359,2,9,7,0,0,99.52
20420,53,0,4,40454,7,7,2,0,2,97.98
20421,21,0,1,68716,2,7,3,2,2,76.86
20422,59,0,2,50047,3,3,10,0,0,80.72
20423,26,0,1,87906,9,3,19,0,2,87.61
20424,57,0,0,35729,10,2,17,1,2,100.0
20425,68,1,2,67853,6,4,11,1,1,76.39
